ConfigName,AvgFitness,AvgTimeMs,AvgGenerations,SuccessRate
POP200_GEN1000_MUT0.0010_CROSS0.700_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9958,13691.00,713.00,0.33
POP200_GEN1000_MUT0.0010_CROSS0.900_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9950,16132.00,865.00,0.22
