ConfigName,AvgFitness,AvgTimeMs,AvgGenerations,SuccessRate
POP200_GEN1000_MUT0.0100_CROSS0.850_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9911,12772.00,1000.00,0.00
POP200_GEN1000_MUT0.0300_CROSS0.850_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9911,12945.00,1000.00,0.00
