ConfigName,AvgFitness,AvgTimeMs,AvgGenerations,SuccessRate
POP50_GEN1000_MUT0.0010_CROSS0.850_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9892,8698.00,1000.00,0.00
POP100_GEN1000_MUT0.0010_CROSS0.850_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9911,53484.00,1000.00,0.00
POP200_GEN1000_MUT0.0010_CROSS0.850_ELITE5_Mconstraint_Ctwopoint_Stournament,0.9909,197987.00,1000.00,0.00
